OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
3,iterativefit,central,4,0.0,2.5,20.0,10000.0,-15.0,1.1,1.0
3,iterativefit,central,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.1923923216752597
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0,0.0667986896727422,1.1923923216752597
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.0667986896727422,0.2096261323382277,43.8087829546637*(x-0.06679868967274222)*(x-0.06679868967274222)*(x-0.06679868967274222)-20.488376163645206*(x-0.06679868967274222)*(x-0.06679868967274222)+3.1715494963759796*(x-0.06679868967274222)+1.1923923216752597
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2096261323382277,0.2802135741617936,517.5244133373982*(x-0.20962613233822774)*(x-0.20962613233822774)*(x-0.20962613233822774)-63.422685130924165*(x-0.20962613233822774)*(x-0.20962613233822774)+0.0*(x-0.20962613233822774)+1.3550630961670953
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.2802135741617936,0.3600894491105406,-34.2498535236249*(x-0.28021357416179365)*(x-0.28021357416179365)*(x-0.28021357416179365)+6.881760459406421*(x-0.28021357416179365)*(x-0.28021357416179365)-1.2178590399077105*(x-0.28021357416179365)+1.2210715638455891
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.3600894491105406,0.4503232870099806,-38.126734809502246*(x-0.3600894491105406)*(x-0.3600894491105406)*(x-0.3600894491105406)+4.4426595905527995*(x-0.3600894491105406)*(x-0.3600894491105406)-0.7740439277456096*(x-0.3600894491105406)+1.1502462813180352
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.4503232870099806,0.5504845011380028,180.07962653288365*(x-0.4503232870099806)*(x-0.4503232870099806)*(x-0.4503232870099806)-22.544824161745915*(x-0.4503232870099806)*(x-0.4503232870099806)-0.9035877440854877*(x-0.4503232870099806)+1.0885625087074342
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.5504845011380028,0.6513310950282929,-46.40135590152156*(x-0.5504845011380028)*(x-0.5504845011380028)*(x-0.5504845011380028)+7.019128041839338*(x-0.5504845011380028)*(x-0.5504845011380028)+0.0*(x-0.5504845011380028)+0.952834299564546
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.6513310950282929,0.7519465409966765,73.32453017176375*(x-0.6513310950282929)*(x-0.6513310950282929)*(x-0.6513310950282929)-11.541015279643*(x-0.6513310950282929)*(x-0.6513310950282929)+0.0*(x-0.6513310950282929)+0.9766292266843624
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.7519465409966765,0.8521819729173467,-8.688744968505803*(x-0.7519465409966765)*(x-0.7519465409966765)*(x-0.7519465409966765)+1.285763780251474*(x-0.7519465409966765)*(x-0.7519465409966765)-0.09551320131922707*(x-0.7519465409966765)+0.9344808260705175
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.8521819729173467,0.9708480773432508,26.33951755558885*(x-0.8521819729173467)*(x-0.8521819729173467)*(x-0.8521819729173467)-10.407617746546217*(x-0.8521819729173467)*(x-0.8521819729173467)-0.09964618420537193*(x-0.8521819729173467)+0.9290750123196995
3,iterativefit,central,5,0.0,2.5,20.0,30.0,0.9708480773432508,1.1,0.8147077156567122
3,iterativefit,central,5,0.0,2.5,30.0,50.0,-15.0,0.0,1.2722974566093326
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.0,0.0798689041455645,1.2722974566093326
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.0798689041455645,0.2497255382635228,8.046737692139034*(x-0.07986890414556459)*(x-0.07986890414556459)*(x-0.07986890414556459)+2.5351785666869113*(x-0.07986890414556459)*(x-0.07986890414556459)-1.6611179638490527*(x-0.07986890414556459)+1.2722974566093326
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.2497255382635228,0.3199361915848384,-18.595005090413313*(x-0.24972553826352287)*(x-0.24972553826352287)*(x-0.24972553826352287)+1.9009363068092104*(x-0.24972553826352287)*(x-0.24972553826352287)-0.10340821351693377*(x-0.24972553826352287)+1.1027223744140648
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3199361915848384,0.3997007718461923,159.4743877286366*(x-0.31993619158483844)*(x-0.31993619158483844)*(x-0.31993619158483844)-20.31001736228352*(x-0.31993619158483844)*(x-0.31993619158483844)-0.11147048557406698*(x-0.31993619158483844)+1.098396908272657
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.3997007718461923,0.4803261329017186,-24.155952727787106*(x-0.3997007718461923)*(x-0.3997007718461923)*(x-0.3997007718461923)+3.33725696200369*(x-0.3997007718461923)*(x-0.3997007718461923)-0.3075965867718299*(x-0.3997007718461923)+1.0412174676948966
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.4803261329017186,0.5601645129042749,60.186711529568875*(x-0.4803261329017186)*(x-0.4803261329017186)*(x-0.4803261329017186)-5.7014266845416035*(x-0.4803261329017186)*(x-0.4803261329017186)-0.24053509683045474*(x-0.4803261329017186)+1.025450890161865
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.5601645129042749,0.6513334249343401,-94.16844210391757*(x-0.5601645129042749)*(x-0.5601645129042749)*(x-0.5601645129042749)+12.877851621270517*(x-0.5601645129042749)*(x-0.5601645129042749)+0.0*(x-0.5601645129042749)+1.000534320059538
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.6513334249343401,0.752777285721064,106.872088507568*(x-0.6513334249343401)*(x-0.6513334249343401)*(x-0.6513334249343401)-16.310781092178864*(x-0.6513334249343401)*(x-0.6513334249343401)+0.0*(x-0.6513334249343401)+1.0362135692182761
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.752777285721064,0.8529920117605504,-0.9411376459025144*(x-0.752777285721064)*(x-0.752777285721064)*(x-0.752777285721064)+0.1428768601382488*(x-0.752777285721064)*(x-0.752777285721064)-0.009841107353055325*(x-0.752777285721064)+0.9799301579084396
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.8529920117605504,0.9765117469054736,23.057185227316406*(x-0.8529920117605504)*(x-0.8529920117605504)*(x-0.8529920117605504)-9.252115648299116*(x-0.8529920117605504)*(x-0.8529920117605504)-0.009559888173315635*(x-0.8529920117605504)+0.9794316318206486
3,iterativefit,central,5,0.0,2.5,30.0,50.0,0.9765117469054736,1.1,0.8805426698594546
3,iterativefit,central,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.3194132833389938
3,iterativefit,central,5,0.0,2.5,50.0,70.0,0.0,0.0795026307734432,1.3194132833389938
3,iterativefit,central,5,0.0,2.5,50.0,70.0,0.0795026307734432,0.2598762661599307,1.2827736412266415*(x-0.07950263077344324)*(x-0.07950263077344324)*(x-0.07950263077344324)+2.461704787424043*(x-0.07950263077344324)*(x-0.07950263077344324)-1.711112701865312*(x-0.07950263077344324)+1.3194132833389938
3,iterativefit,central,5,0.0,2.5,50.0,70.0,0.2598762661599307,0.3400582383061464,54.35422046671926*(x-0.25987626615993076)*(x-0.25987626615993076)*(x-0.25987626615993076)-2.185643672858161*(x-0.25987626615993076)*(x-0.25987626615993076)-0.6978556503921662*(x-0.25987626615993076)+1.0983921839266149
3,iterativefit,central,5,0.0,2.5,50.0,70.0,0.3400582383061464,0.4201472404140984,-127.34110964395508*(x-0.34005823830614645)*(x-0.34005823830614645)*(x-0.34005823830614645)+15.297933598055497*(x-0.34005823830614645)*(x-0.34005823830614645)+0.0*(x-0.34005823830614645)+1.0564046130171998
3,iterativefit,central,5,0.0,2.5,50.0,70.0,0.4201472404140984,0.5110801321212293,97.63900756139243*(x-0.42014724041409846)*(x-0.42014724041409846)*(x-0.42014724041409846)-16.047401512990866*(x-0.42014724041409846)*(x-0.42014724041409846)+0.0*(x-0.42014724041409846)+1.0891128609979441
